Property ID,Locality name,Postal code,price,Type of property,Construction year,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Garden orientation,Number of facades,Swimming pool,State of builing,Energy class,Primary energy consumption,Heating type,Flood zone type,Double glazing,Cadastral income,region
11354363,Eeklo,9900,260000,house,1930.0,2.0,254.0,121.0,1.0,0.0,,,,,,,Good,C,232.0,,Non flood zone,1.0,369.0,Flanders
20179867,Brussel,1000,265000,apartment,1900.0,1.0,,80.0,1.0,0.0,,,,,,0.0,Just renovated,C,120.0,Gas,Non flood zone,,,Brussels
20118346,Brussel,1000,265000,apartment,1900.0,1.0,,80.0,1.0,0.0,,,,,,0.0,Just renovated,C,120.0,Gas,Non flood zone,,,Brussels
20158964,Huy,4500,265000,apartment,2016.0,2.0,,116.0,1.0,,,11.0,397.0,North East,2.0,,,B,124.0,Gas,,1.0,1074.0,Wallonia
11273274,Bassevelde,9968,269000,house,1973.0,3.0,307.0,132.0,1.0,0.0,,,,,,,To renovate,F,726.0,Fuel oil,Non flood zone,0.0,505.0,Flanders
10979572,Lubbeek,3210,270000,apartment,1980.0,3.0,,142.0,1.0,,,,,,3.0,,Good,B,190.0,Gas,Non flood zone,1.0,598.0,Flanders
20160711,Laarne,9270,270000,house,1925.0,3.0,517.0,140.0,1.0,,,,,,4.0,,To renovate,F,1096.0,,Non flood zone,,334.0,Flanders
20045907,Edegem,2650,274000,apartment,,2.0,,95.0,1.0,,,,,,2.0,,Just renovated,A,98.0,Gas,Non flood zone,1.0,,Flanders
10278004,Forest,1190,275000,apartment,1924.0,1.0,,83.0,1.0,0.0,,,,,2.0,0.0,Good,E,253.0,Fuel oil,,1.0,,Brussels
20064436,Braine-le-Comte,7090,275000,house,,4.0,155.0,145.0,0.0,,,,,,2.0,,As new,C,,Gas,,1.0,803.0,Wallonia
20096903,Chapelle-lez-Herlaimont,7160,275000,house,2013.0,4.0,100.0,170.0,1.0,,,27.0,,,3.0,,Good,D,331.0,Gas,,1.0,709.0,Wallonia
11428225,Libramont-Chevigny,6800,279000,house,,3.0,378.0,100.0,1.0,0.0,,25.0,250.0,,3.0,0.0,To be done up,B,135.0,Gas,Non flood zone,1.0,622.0,Wallonia
20085299,Gentbrugge,9050,279000,apartment,1960.0,2.0,,82.0,1.0,,,4.0,,,2.0,0.0,Good,C,233.0,Gas,Non flood zone,1.0,,Flanders
10974984,Schaarbeek,1030,285000,apartment,1930.0,1.0,,86.0,1.0,0.0,,2.0,,,2.0,,As new,G,442.0,Gas,,1.0,,Brussels
11462723,Ganshoren,1083,285000,apartment,1947.0,3.0,,,1.0,,,21.0,,,3.0,,As new,G,,Fuel oil,Non flood zone,1.0,862.0,Brussels
20075886,Antwerpen,2040,289000,house,,2.0,650.0,108.0,1.0,,,16.0,650.0,North,,,Good,F,687.0,,Non flood zone,1.0,669.0,Flanders
11489594,Hotton,6990,289000,house,1969.0,2.0,1406.0,122.0,1.0,0.0,,50.0,1406.0,,4.0,0.0,Good,F,482.0,Fuel oil,Non flood zone,1.0,,Wallonia
20105713,Marcinelle,6001,290000,house,,3.0,410.0,200.0,1.0,,1.0,,,,4.0,,Good,E,363.0,Fuel oil,,1.0,1636.0,Wallonia
20002959,Antwerpen,2610,295000,house,,4.0,115.0,138.0,1.0,,,,45.0,South West,2.0,,To renovate,E,465.0,Gas,Non flood zone,1.0,406.0,Flanders
11295591,Chiny,6810,295000,house,1918.0,3.0,1075.0,263.0,1.0,0.0,,,,,3.0,0.0,Good,D,285.0,Fuel oil,Non flood zone,1.0,623.0,Wallonia
20227387,Duffel,2570,599000,house,,4.0,,200.0,,,,1.0,1.0,,,,,Not specified,,,,0.0,,Flanders
20227369,Heist-op-den-Berg,2220,375000,house,2023.0,3.0,500.0,180.0,1.0,,,,,,3.0,,,Not specified,,Gas,Non flood zone,1.0,,Flanders
20227361,Tienen,3300,199000,house,1968.0,2.0,389.0,80.0,1.0,0.0,,,389.0,,4.0,0.0,,E,499.0,Gas,Non flood zone,1.0,1.0,Flanders
20227360,Berzée,5651,265000,house,1970.0,2.0,290.0,105.0,1.0,0.0,,,,,3.0,,,E,392.0,Fuel oil,Non flood zone,1.0,554.0,Wallonia
20156263,Sint-Lambrechts-Woluwe,1200,775000,house,1915.0,3.0,184.0,225.0,1.0,0.0,,16.0,,,2.0,0.0,Good,D,194.0,Gas,Non flood zone,,1917.0,Brussels
20227359,Braine-le-Comte,7090,419000,house,,4.0,308.0,166.0,1.0,0.0,,36.0,167.0,,3.0,,Good,B,130.0,Gas,,1.0,,Wallonia
11310472,Borsbeek,2150,179000,apartment,,2.0,,,,,,,,,,,Good,C,205.0,Gas,,,887.0,Flanders
20162772,Boussu,7300,195000,apartment,,2.0,,69.0,,,,,,,2.0,,,B,118.0,Electric,,1.0,,Wallonia
20227348,Zwevegem,8550,249000,house,,5.0,185.0,454.0,,0.0,,,,,2.0,,,F,594.0,Gas,Non flood zone,0.0,1.0,Flanders
20227327,Oud-Turnhout,2360,549000,house,,4.0,450.0,212.0,,,,,,,3.0,,,A+,,,,0.0,,Flanders
20227321,Maisières,7020,290000,house,2004.0,3.0,365.0,115.0,1.0,,,,,,2.0,,As new,C,205.0,Gas,,1.0,955.0,Wallonia
20140700,Habay,6720,270000,house,,6.0,221.0,238.0,1.0,0.0,,,,,3.0,,To renovate,D,337.0,,Non flood zone,1.0,589.0,Wallonia
20223816,Waremme,4300,274000,house,1909.0,4.0,496.0,110.0,1.0,,,,260.0,North West,3.0,,Good,E,392.0,Fuel oil,,1.0,674.0,Wallonia
20223817,Waremme,4300,299000,house,1919.0,4.0,290.0,186.0,,,,,160.0,North East,2.0,,Good,C,219.0,Gas,,1.0,785.0,Wallonia
10567680,Lier,2500,259000,apartment,,1.0,,74.0,,,,,,,,,,Not specified,,,,,,Flanders
20227311,Antwerpen,2050,180000,apartment,1963.0,2.0,,108.0,,,,,,,2.0,,,B,184.0,,,,,Flanders
20227309,Opwijk,1745,275000,house,1932.0,3.0,300.0,164.0,1.0,0.0,,22.0,207.0,,2.0,0.0,Good,E,457.0,Gas,,1.0,547.0,Flanders
20072613,Marche-en-Famenne,6900,295000,house,1900.0,4.0,834.0,224.0,1.0,,,,470.0,,3.0,,Good,E,414.0,Gas,Non flood zone,,433.0,Wallonia
20146212,Eeklo,9900,295000,house,1977.0,3.0,390.0,160.0,1.0,0.0,,,,,,,To be done up,F,537.0,Electric,Non flood zone,1.0,736.0,Flanders
20156631,Laken,1020,297000,apartment,2015.0,2.0,,87.0,1.0,0.0,,7.0,,,,0.0,Good,C,112.0,Gas,Non flood zone,1.0,1182.0,Brussels
10887891,Antwerpen,2020,297500,apartment,2010.0,2.0,,120.0,1.0,,,11.0,,,2.0,,,A,95.0,Gas,Non flood zone,1.0,,Flanders
20108995,Duffel,2570,298000,apartment,2019.0,2.0,,81.0,1.0,,,4.0,,,,,,A,28.0,,Non flood zone,1.0,895.0,Flanders
11410316,Eeklo,9900,298000,house,1975.0,2.0,831.0,119.0,1.0,0.0,,,,,,,To renovate,F,686.0,Gas,Non flood zone,1.0,1120.0,Flanders
20152511,Niel,2845,299000,house,1935.0,3.0,138.0,130.0,1.0,,,,,,2.0,,Good,C,298.0,Gas,Non flood zone,1.0,650.0,Flanders
20074132,Huy,4500,299000,house,1973.0,5.0,1288.0,262.0,1.0,,1.0,13.0,1099.0,North East,4.0,,To be done up,D,268.0,Fuel oil,,1.0,1658.0,Wallonia
20076168,Izegem,8870,299000,house,1919.0,4.0,207.0,273.0,1.0,,,,,,,,Good,C,233.0,Gas,Non flood zone,1.0,892.0,Flanders
20147396,Zottegem,9620,299000,house,,3.0,404.0,182.0,1.0,,,,,,3.0,,Good,D,325.0,Gas,Non flood zone,1.0,493.0,Flanders
11323184,Oosterzele,9860,299000,house,,3.0,232.0,190.0,1.0,,,,,,3.0,,Good,C,216.0,Gas,Non flood zone,1.0,315.0,Flanders
20159646,Evergem,9940,299000,house,1934.0,3.0,221.0,130.0,1.0,,,,,,3.0,,Good,F,800.0,,,1.0,379.0,Flanders
20060977,Sint-Lievens-Houtem,9520,319000,house,,3.0,2246.0,131.0,,,,,,,4.0,,To renovate,F,1134.0,,Non flood zone,,526.0,Flanders
20195605,Uccle,1180,299000,apartment,1960.0,2.0,,80.0,1.0,,,2.0,,,3.0,,Good,G,453.0,Gas,Non flood zone,1.0,,Brussels
11346058,Sint-Lambrechts-Woluwe,1200,325000,apartment,1964.0,2.0,,117.0,1.0,0.0,,12.0,,,,0.0,Good,D,185.0,Gas,Non flood zone,,1474.0,Brussels
11087066,Willebroek,2830,325000,apartment,2022.0,2.0,,85.0,1.0,,,16.0,,,3.0,,,A,45.0,Gas,Non flood zone,1.0,,Flanders
11364513,Braives,4260,329000,house,1850.0,3.0,1536.0,248.0,1.0,,,25.0,1000.0,East,3.0,,Good,B,168.0,Fuel oil,,1.0,639.0,Wallonia
11323190,Herzele,9550,329000,house,,4.0,957.0,181.0,1.0,,,,,,4.0,,To renovate,E,429.0,Fuel oil,Non flood zone,,1031.0,Flanders
11462121,Ganshoren,1083,330000,apartment,1971.0,4.0,,,1.0,,,36.0,,,3.0,,As new,D,,Fuel oil,Non flood zone,1.0,2270.0,Brussels
20093352,Leuven,3000,335000,apartment,1989.0,2.0,,76.0,1.0,,,4.0,,,,,Good,C,224.0,,,1.0,1100.0,Flanders
20035974,Aalst,9300,335000,house,1957.0,2.0,280.0,130.0,1.0,,,,,,3.0,0.0,Good,C,300.0,Gas,Non flood zone,1.0,614.0,Flanders
11481641,Braine-l'Alleud,1420,340000,apartment,2007.0,2.0,,90.0,1.0,0.0,,32.0,300.0,,3.0,0.0,Good,C,212.0,Gas,Non flood zone,1.0,1308.0,Wallonia
11485622,Oudenaarde,9700,340000,house,1960.0,4.0,215.0,139.0,1.0,0.0,,,,,,,Good,C,243.0,Gas,Non flood zone,1.0,,Flanders
20091002,Gembloux,5030,344999,house,2023.0,3.0,615.0,130.0,1.0,,,18.0,500.0,South East,3.0,,As new,B,103.0,Gas,,1.0,,Wallonia
20225451,Sint-Pieters-Woluwe,1150,290000,apartment,1972.0,2.0,,87.0,1.0,,,3.0,,,2.0,,,E,273.0,Gas,,1.0,,Brussels
20227287,Antwerpen,2600,264000,apartment,1967.0,1.0,,72.0,1.0,,,,100.0,South West,2.0,,Good,B,172.0,Gas,Non flood zone,1.0,659.0,Flanders
20227286,Wemmel,1780,575000,house,1987.0,4.0,1168.0,163.0,1.0,,1.0,,,,,,Good,B,183.0,,,1.0,1901.0,Flanders
20227285,Antwerpen,2600,199000,apartment,1970.0,2.0,,92.0,1.0,,,6.0,,,,,Just renovated,B,110.0,Gas,Non flood zone,1.0,1068.0,Flanders
20192869,Zaventem,1930,349000,house,1950.0,2.0,405.0,155.0,1.0,,,,,,3.0,,To renovate,F,658.0,Gas,Non flood zone,,1066.0,Flanders
20221023,Avelgem,8580,125000,apartment,1919.0,2.0,,98.0,1.0,,,,,,3.0,,To renovate,F,510.0,Gas,Non flood zone,,,Flanders
20227274,Lede,9340,255000,house,,1.0,162.0,196.0,1.0,0.0,,51.0,,,2.0,,To be done up,C,234.0,Gas,Non flood zone,,715.0,Flanders
20227273,Antwerpen,2600,639000,house,1923.0,4.0,138.0,167.0,1.0,0.0,,45.0,45.0,,2.0,0.0,To renovate,E,483.0,Gas,Non flood zone,,614.0,Flanders
20227272,Dessel,2480,315000,apartment,2017.0,2.0,,107.0,1.0,0.0,,25.0,,,2.0,,As new,A,93.0,Gas,Non flood zone,1.0,,Flanders
20227269,Oud-Turnhout,2360,375000,house,1978.0,3.0,768.0,140.0,1.0,,,,,,3.0,,As new,C,218.0,Gas,Non flood zone,1.0,704.0,Flanders
20227268,Brasschaat,2930,269000,house,1931.0,2.0,520.0,101.0,1.0,,,,,,3.0,,Good,F,571.0,,Non flood zone,1.0,366.0,Flanders
20227267,Nivelles,1400,339000,house,,3.0,762.0,126.0,1.0,0.0,1.0,,762.0,,3.0,0.0,Good,D,,Gas,,1.0,,Wallonia
20227261,Liège,4000,179000,apartment,1967.0,2.0,,94.0,1.0,,,8.0,,,4.0,,,C,184.0,Gas,Non flood zone,1.0,877.0,Wallonia
20227258,Houthalen-Helchteren,3530,399500,house,1982.0,3.0,2625.0,201.0,,0.0,,,,,4.0,0.0,,C,271.0,Gas,Non flood zone,1.0,1145.0,Flanders
20227260,Houthalen-Helchteren,3530,299500,house,1930.0,5.0,1051.0,302.0,,0.0,,,,,3.0,,,F,512.0,Fuel oil,,1.0,679.0,Flanders
20227257,Kuurne,8520,360000,house,2008.0,3.0,282.0,126.0,1.0,0.0,,,,,3.0,,,B,172.0,Gas,Non flood zone,1.0,647.0,Flanders
20227255,Vlezenbeek,1602,200000,apartment,1975.0,3.0,,78.0,1.0,0.0,,,,,2.0,,,E,491.0,Fuel oil,,0.0,722.0,Flanders
20091000,Gembloux,5030,344999,house,2023.0,3.0,574.0,130.0,1.0,,,18.0,400.0,South East,3.0,,As new,B,102.0,Gas,,1.0,,Wallonia
20155970,Dergneau,7912,345000,house,2005.0,1.0,16040.0,180.0,1.0,0.0,,,,,4.0,,To be done up,G,706.0,Electric,Recognized flood zone,,823.0,Wallonia
11444155,Liège,4000,349000,house,,2.0,590.0,151.0,1.0,0.0,,20.0,360.0,,4.0,0.0,Good,G,746.0,Electric,Non flood zone,1.0,745.0,Wallonia
20122034,Evergem,9940,349000,house,1935.0,3.0,376.0,183.0,1.0,,,,200.0,East,,,To renovate,E,432.0,Wood,Non flood zone,,,Flanders
20071177,Oudenaarde,9700,349500,house,1979.0,3.0,600.0,167.0,1.0,0.0,,,,,,,Good,D,335.0,Gas,Non flood zone,1.0,639.0,Flanders
20172432,Mortsel,2640,350000,apartment,,3.0,,114.0,1.0,,,14.0,,,2.0,0.0,As new,B,150.0,,Non flood zone,1.0,1067.0,Flanders
20081916,Lotenhulle,9880,360000,apartment,,2.0,,145.0,,0.0,,,,,,,To be done up,B,125.0,Gas,Non flood zone,,,Flanders
20133217,Deinze,9800,364000,apartment,2024.0,2.0,,94.0,1.0,0.0,,13.0,,,,,Good,Not specified,,Gas,Non flood zone,1.0,,Flanders
11394383,Silly,7830,365000,house,1994.0,3.0,1558.0,171.0,1.0,,,,,,4.0,,Good,C,214.0,Fuel oil,,1.0,840.0,Wallonia
11378018,Knokke-Heist,8300,365000,apartment,2005.0,2.0,,67.0,1.0,,,,,,,,Good,B,166.0,Gas,Non flood zone,1.0,958.0,Flanders
11381645,Geraardsbergen,9500,365000,house,1963.0,3.0,830.0,249.0,1.0,0.0,,50.0,,,3.0,0.0,Just renovated,C,220.0,Fuel oil,Non flood zone,1.0,842.0,Flanders
11455526,Zottegem,9620,365000,house,2011.0,4.0,150.0,159.0,,0.0,,25.0,65.0,,,,As new,B,155.0,Gas,Non flood zone,1.0,905.0,Flanders
20160121,Rotselaar,3110,369000,house,,4.0,842.0,175.0,1.0,,,,630.0,North West,,,Good,F,508.0,Gas,Non flood zone,1.0,966.0,Flanders
11338470,Marche-en-Famenne,6900,369000,house,1978.0,4.0,813.0,236.0,1.0,0.0,,40.0,813.0,,4.0,,Good,C,205.0,Fuel oil,Non flood zone,1.0,,Wallonia
11464522,Erpe-Mere,9420,374900,house,1945.0,3.0,525.0,193.0,1.0,,,,,,3.0,0.0,Good,E,420.0,,Non flood zone,1.0,535.0,Flanders
20053093,Varendonk,2431,375000,house,1950.0,4.0,884.0,197.0,,,,,,,4.0,,Good,C,278.0,Gas,Non flood zone,1.0,369.0,Flanders
10683120,Willebroek,2830,375000,house,1964.0,3.0,1047.0,130.0,1.0,,,7.0,,,4.0,,To renovate,F,1018.0,Gas,Possible flood zone,,789.0,Flanders
11344690,Neupré,4120,375000,house,1977.0,3.0,1405.0,177.0,1.0,0.0,,20.0,1290.0,,4.0,0.0,To be done up,F,456.0,Fuel oil,Non flood zone,1.0,1167.0,Wallonia
20139542,Laarne,9270,375000,house,1962.0,2.0,893.0,120.0,1.0,,,,,,4.0,,Good,E,490.0,Gas,Non flood zone,1.0,770.0,Flanders
20024332,Namur,5000,378800,apartment,1960.0,3.0,,124.0,1.0,0.0,,4.0,,,2.0,0.0,As new,C,,,Non flood zone,1.0,,Wallonia
11416998,Molenbeek-Saint-Jean,1080,385000,apartment,1991.0,3.0,,154.0,1.0,0.0,,14.0,,,2.0,0.0,Good,C,135.0,Gas,Non flood zone,,,Brussels
11365702,Brussel,1000,395000,apartment,2017.0,2.0,,95.0,1.0,0.0,,,,,2.0,,As new,B,67.0,Gas,,1.0,,Brussels
20057799,Brussel,1000,395000,apartment,2017.0,2.0,,95.0,1.0,0.0,,8.0,,,2.0,,Good,B,76.0,Gas,,,,Brussels
20154694,Mechelen,2800,395000,house,,3.0,873.0,128.0,1.0,,,40.0,455.0,North West,3.0,,To renovate,F,840.0,Fuel oil,Non flood zone,,448.0,Flanders
20034738,Leuven,3000,395000,house,1874.0,2.0,58.0,99.0,,,,24.0,,,2.0,,,C,247.0,Gas,Non flood zone,1.0,567.0,Flanders
11448386,Sint-Lambrechts-Woluwe,1200,399000,apartment,2016.0,2.0,,95.0,1.0,0.0,,12.0,,,2.0,,Good,B,59.0,Gas,,1.0,,Brussels
11392089,Vilvoorde,1800,399000,house,1958.0,3.0,214.0,143.0,1.0,0.0,,,,,,,Good,D,310.0,Fuel oil,Non flood zone,1.0,1227.0,Flanders
20227248,Damme,8340,518000,house,2012.0,4.0,750.0,,,,,,,,,,Good,B,117.0,Gas,Non flood zone,1.0,477.0,Flanders
20227232,Oostende,8400,436000,house,1994.0,4.0,235.0,190.0,1.0,,,141.0,,,2.0,,As new,C,227.0,Gas,Non flood zone,1.0,1380.0,Flanders
20227218,Elsene,1050,1390000,apartment,,4.0,,282.0,1.0,0.0,,,,,2.0,0.0,Good,D,175.0,Fuel oil,,,3098.0,Brussels
20227130,Gentbrugge,9050,369000,house,1963.0,3.0,177.0,166.0,1.0,0.0,,15.0,,,2.0,,As new,D,346.0,,,1.0,676.0,Flanders
20227128,Sint-Kruis,8310,279000,apartment,,2.0,,71.0,1.0,0.0,,,,,,0.0,As new,A,93.0,Gas,,0.0,927.0,Flanders
20227127,Sint-Kruis,8310,298000,apartment,,2.0,,71.0,1.0,0.0,,,,,,0.0,As new,A,93.0,Gas,,0.0,927.0,Flanders
20227126,Sint-Kruis,8310,270000,apartment,,2.0,,105.0,1.0,0.0,,,,,,0.0,To be done up,B,160.0,Gas,,0.0,,Flanders
20227117,Schaarbeek,1030,475000,house,,3.0,,150.0,1.0,,,,,,2.0,0.0,Good,Not specified,,,Non flood zone,1.0,,Brussels
20050114,Vilvoorde,1800,399000,house,,4.0,209.0,160.0,1.0,0.0,,27.0,95.0,,2.0,0.0,Good,C,241.0,Gas,Possible flood zone,1.0,,Flanders
11263086,Saint-Georges-sur-Meuse,4470,399000,house,,4.0,3684.0,216.0,1.0,,,93.0,3100.0,South East,4.0,,Just renovated,C,254.0,Pellet,,1.0,729.0,Wallonia
11448864,Grimminge,9506,399000,house,1992.0,3.0,620.0,165.0,1.0,,,,,,3.0,,Good,C,294.0,Gas,Non flood zone,,731.0,Flanders
20096803,Stekene,9190,415000,house,,5.0,524.0,215.0,1.0,,,,,,3.0,,Good,C,291.0,Gas,Non flood zone,1.0,,Flanders
20106362,Zele,9240,419000,house,,6.0,950.0,160.0,1.0,0.0,,40.0,950.0,,,,To be done up,F,939.0,Fuel oil,Non flood zone,1.0,1286.0,Flanders
10868121,Elsene,1050,420000,apartment,2004.0,2.0,,105.0,1.0,0.0,,2.0,,,3.0,0.0,Good,D,170.0,Gas,Non flood zone,1.0,,Brussels
11038640,Antwerpen,2018,420000,house,,3.0,63.0,205.0,1.0,0.0,,,7.0,,2.0,0.0,Good,C,292.0,Gas,Non flood zone,1.0,,Flanders
11324126,Sint-Lambrechts-Woluwe,1200,425000,apartment,2007.0,2.0,,100.0,0.0,0.0,,8.0,,,2.0,0.0,As new,C,104.0,Gas,,1.0,1946.0,Brussels
20073421,Booischot,2221,435000,apartment,2013.0,3.0,,133.0,,,,,,,,,Good,B,119.0,,Non flood zone,,,Flanders
20073351,Knokke-Heist,8300,448000,apartment,1973.0,1.0,,36.0,1.0,,,,,,,,Just renovated,B,178.0,Gas,Non flood zone,1.0,,Flanders
20071155,De Haan,8420,449000,house,1976.0,3.0,540.0,170.0,1.0,0.0,,,,,,,To be done up,C,299.0,Gas,Non flood zone,1.0,1628.0,Flanders
11041426,Herzele,9550,449000,house,2006.0,6.0,535.0,315.0,1.0,0.0,,,365.0,,3.0,,As new,A,90.0,Gas,Non flood zone,1.0,1297.0,Flanders
20110090,Aubange,6790,450000,house,2009.0,4.0,706.0,255.0,1.0,,,82.0,,,2.0,,Good,B,157.0,Fuel oil,,1.0,1117.0,Wallonia
11336646,Brussel,1000,465000,apartment,2012.0,2.0,,98.0,1.0,1.0,,6.0,,,2.0,0.0,As new,C,104.0,Gas,Non flood zone,1.0,1334.0,Brussels
20096054,Sint-Kruis,8310,465000,house,1966.0,3.0,360.0,208.0,1.0,0.0,,45.0,,,3.0,0.0,Just renovated,B,149.0,Gas,Non flood zone,1.0,1083.0,Flanders
11452607,Bressoux,4020,469000,apartment,1930.0,3.0,,140.0,1.0,0.0,,,,,3.0,0.0,As new,B,122.0,Gas,Possible flood zone,,1229.0,Wallonia
11423561,Ternat,1740,485000,house,1959.0,4.0,145.0,270.0,1.0,0.0,,43.0,55.0,,2.0,0.0,As new,B,126.0,,Non flood zone,1.0,790.0,Flanders
11459199,Brussel,1000,495000,apartment,1960.0,2.0,,143.0,0.0,0.0,,6.0,,,2.0,0.0,To be done up,D,193.0,Gas,Non flood zone,1.0,2843.0,Brussels
20164070,Arlon,6700,495000,house,1965.0,3.0,1680.0,240.0,1.0,,,15.0,1000.0,West,4.0,,Good,D,318.0,Fuel oil,,1.0,924.0,Wallonia
20117096,Antwerpen,2000,498000,house,,3.0,46.0,150.0,1.0,,,,,,,,Good,B,147.0,Gas,Non flood zone,1.0,2218.0,Flanders
20130701,Antwerpen,2030,499000,apartment,2022.0,2.0,,90.0,1.0,1.0,,,,,2.0,0.0,As new,A,70.0,Gas,,1.0,,Flanders
20071779,Liège,4000,499000,apartment,1965.0,3.0,,168.0,1.0,0.0,,7.0,,,3.0,0.0,As new,C,191.0,Gas,Non flood zone,1.0,1685.0,Wallonia
20079796,Bressoux,4020,499000,apartment,1965.0,3.0,,168.0,1.0,0.0,,7.0,,,3.0,0.0,As new,C,191.0,Gas,Non flood zone,1.0,1685.0,Wallonia
11361135,Herzele,9550,499000,house,,6.0,3631.0,447.0,1.0,,,,,,4.0,,Good,C,234.0,,Possible flood zone,1.0,2066.0,Flanders
20164779,Liège,4000,510000,house,1920.0,7.0,120.0,420.0,1.0,,1.0,,,,2.0,,Good,D,267.0,Fuel oil,Non flood zone,1.0,1883.0,Wallonia
20059052,Houthulst,8650,519150,apartment,2011.0,6.0,,254.0,1.0,0.0,,,,,,,Good,B,104.0,Gas,Non flood zone,1.0,1501.0,Flanders
20227044,Schaarbeek,1030,695000,house,1950.0,5.0,,340.0,1.0,,,,,,2.0,,Good,Not specified,,,,1.0,,Brussels
20074458,Engis,4480,179000,house,,3.0,,170.0,1.0,,,1.0,1.0,,3.0,0.0,Good,E,417.0,Fuel oil,,1.0,347.0,Wallonia
20227016,Champion,5020,279000,house,1973.0,3.0,693.0,154.0,1.0,0.0,,53.0,,,4.0,,Good,E,361.0,Fuel oil,,1.0,1249.0,Wallonia
20227003,Middelkerke,8430,319995,apartment,2024.0,2.0,,129.0,1.0,0.0,,,,,,,As new,A,,,Non flood zone,1.0,,Flanders
20226993,Arlon,6700,395000,house,1946.0,3.0,460.0,120.0,1.0,0.0,,,,,3.0,0.0,Good,D,327.0,Fuel oil,Non flood zone,1.0,,Wallonia
20226991,Gistel,8470,349000,house,2015.0,3.0,339.0,,1.0,,,,,,3.0,,Good,B,124.0,Gas,Non flood zone,1.0,555.0,Flanders
20226987,Dilbeek,1700,495000,apartment,2018.0,3.0,,111.0,,0.0,,44.0,,,2.0,0.0,,B,101.0,Gas,Non flood zone,1.0,1522.0,Flanders
20226980,Liège,4000,269500,apartment,1974.0,2.0,,80.0,1.0,0.0,,16.0,,,2.0,0.0,Just renovated,B,153.0,Gas,Non flood zone,1.0,751.0,Wallonia
20226969,Jumet,6040,199000,house,1950.0,3.0,480.0,,1.0,,,20.0,,,2.0,,,E,347.0,Gas,Non flood zone,1.0,,Wallonia
20226966,Gavere,9890,575000,house,1986.0,2.0,1227.0,375.0,1.0,0.0,,75.0,480.0,,4.0,0.0,Good,B,155.0,Fuel oil,Non flood zone,1.0,1132.0,Flanders
20226957,Mechelen,2800,175000,apartment,1981.0,2.0,,83.0,,0.0,,4.0,,,2.0,0.0,,D,306.0,Gas,Non flood zone,1.0,1.0,Flanders
20226954,Wanze,4520,139500,house,1850.0,2.0,170.0,68.0,1.0,0.0,,9.0,75.0,,4.0,,To be done up,G,516.0,,Non flood zone,1.0,128.0,Wallonia
20226953,Lier,2500,349000,house,2023.0,2.0,115.0,120.0,1.0,,,10.0,,,2.0,,As new,A,83.0,,Non flood zone,,,Flanders
20226952,Dinant,5500,110000,apartment,,1.0,,50.0,1.0,0.0,,10.0,31.0,,2.0,,Good,D,292.0,Pellet,Non flood zone,1.0,,Wallonia
20226949,Geel,2440,299000,apartment,1965.0,2.0,,256.0,,,,,,,2.0,,To be done up,F,526.0,Fuel oil,Non flood zone,,,Flanders
20226927,Ransart,6043,200000,house,,2.0,350.0,144.0,1.0,0.0,,60.0,190.0,,2.0,,As new,C,211.0,Fuel oil,,1.0,371.0,Wallonia
20132152,Ronse,9600,525000,house,,2.0,675.0,315.0,1.0,,,,,,,,Good,B,153.0,,Non flood zone,1.0,,Flanders
20129925,Wortegem-Petegem,9790,525000,house,1984.0,4.0,1709.0,400.0,1.0,,1.0,,,,4.0,,To be done up,F,,,,1.0,2472.0,Flanders
20121787,Knokke-Heist,8300,535000,apartment,2009.0,2.0,,103.0,,,,,,,,,Good,B,127.0,,Non flood zone,,,Flanders
20065849,Knokke-Heist,8300,539000,apartment,2017.0,2.0,,70.0,,1.0,,,,,,,Good,B,113.0,,Non flood zone,,,Flanders
20093866,Uccle,1180,545000,house,,3.0,180.0,240.0,1.0,0.0,,15.0,78.0,,2.0,,Good,D,177.0,Gas,Possible flood zone,1.0,1600.0,Brussels
11096343,Knokke-Heist,8300,545000,apartment,1964.0,2.0,,74.0,,,,,,,,,Just renovated,C,256.0,Gas,Non flood zone,,,Flanders
20166327,Steenokkerzeel,1820,549000,house,2001.0,4.0,340.0,175.0,1.0,0.0,,,,,,,Good,B,149.0,Gas,Non flood zone,1.0,1175.0,Flanders
20116207,Mechelen,2800,549000,house,2006.0,4.0,748.0,323.0,1.0,,,20.0,,,2.0,,Good,B,102.0,Gas,Non flood zone,1.0,1019.0,Flanders
11021491,Etterbeek,1040,550000,house,1930.0,4.0,83.0,230.0,1.0,0.0,,30.0,30.0,,2.0,,To be done up,G,,Gas,,1.0,,Brussels
20162562,Elsene,1050,560000,apartment,1970.0,3.0,,180.0,1.0,0.0,,9.0,,,2.0,0.0,Good,D,184.0,Gas,Non flood zone,1.0,3507.0,Brussels
20044866,Brussel,1000,565000,apartment,1965.0,3.0,,151.0,1.0,0.0,,,,,2.0,0.0,As new,E,256.0,Gas,,1.0,3550.0,Brussels
11424372,De Haan,8420,565000,apartment,1964.0,4.0,,123.0,1.0,0.0,,,,,,,Good,D,388.0,Gas,Non flood zone,1.0,1078.0,Flanders
11356240,Humbeek,1851,569000,house,2005.0,4.0,611.0,170.0,1.0,0.0,,,,,,,Good,B,189.0,Gas,Non flood zone,1.0,1356.0,Flanders
